id,age,income,highest_degree,self_learning_hours,favourite_domain
48160,46,26,PhD,3.18,Software Engineering
48161,31,78,Bachelor,2.82,Software Engineering
48162,66,46,PhD,1.4,Business Analytics
48163,59,50,High School,2.54,Business Analytics
48164,53,67,PhD,0.37,Cybersecurity
48165,30,97,PhD,3.77,AI
48166,62,11,High School,1.29,Business Analytics
48167,46,100,Master,0.8,Data Science
48168,57,7,High School,0.8,Data Science
48169,70,43,Master,1.17,Business Analytics
48170,56,80,Bachelor,2.04,Software Engineering
48171,57,36,Master,0.68,Software Engineering
48172,27,54,Master,1.45,Software Engineering
48173,30,31,Bachelor,3.97,Software Engineering
48174,47,61,Master,1.41,AI
48175,62,79,High School,1.44,Software Engineering
48176,63,92,Bachelor,3.44,Business Analytics
48177,63,70,PhD,2.26,Cybersecurity
48178,44,18,High School,1.01,Business Analytics
48179,28,86,High School,3.13,Data Science
48180,42,30,Master,2.78,Software Engineering
48181,56,65,PhD,2.29,Cybersecurity
48182,58,76,High School,1.63,Software Engineering
48183,62,76,Bachelor,2.85,Cybersecurity
48184,27,75,High School,0.88,Data Science
48185,32,96,High School,2.34,Software Engineering
48186,28,18,PhD,0.96,Data Science
48187,53,89,Master,2.41,Data Science
48188,37,22,Master,2.38,Business Analytics
48189,59,69,High School,0.81,Data Science
48190,50,68,Master,0.88,Software Engineering
48191,40,41,Bachelor,1.76,Business Analytics
48192,65,61,PhD,3.33,Software Engineering
48193,31,49,Master,1.63,Cybersecurity
48194,51,89,Bachelor,0.09,Cybersecurity
48195,57,6,Master,2.02,Business Analytics
48196,28,83,PhD,2.2,Data Science
48197,52,40,High School,1.88,Cybersecurity
48198,69,95,High School,1.1,Software Engineering
48199,45,36,PhD,1.03,Data Science
48200,58,86,High School,0.1,Software Engineering
48201,49,74,PhD,3.04,AI
48202,43,11,PhD,0.11,Business Analytics
48203,65,89,Bachelor,0.97,Data Science
48204,40,86,Master,3.48,Business Analytics
48205,44,40,High School,2.85,Cybersecurity
48206,37,31,High School,1.73,AI
48207,39,74,Bachelor,2.51,Data Science
48208,41,29,High School,1.69,Business Analytics
48209,27,79,Bachelor,0.38,Data Science
48210,42,54,PhD,3.95,Business Analytics
48211,52,87,Bachelor,2.48,Data Science
48212,26,83,Master,2.98,Software Engineering
48213,64,64,Bachelor,3.81,Cybersecurity
48214,43,5,Master,2.06,AI
48215,29,73,PhD,1.23,Data Science
48216,45,86,PhD,1.58,Data Science
48217,33,89,PhD,1.56,Data Science
48218,52,34,Bachelor,3.16,Software Engineering
48219,53,74,Master,0.23,Data Science
48220,26,91,High School,2.02,Software Engineering
48221,23,65,High School,1.96,Business Analytics
48222,42,21,Master,2.52,Software Engineering
48223,23,86,Bachelor,1.29,Business Analytics
48224,18,71,PhD,2.87,Data Science
48225,24,93,Bachelor,3.91,Software Engineering
48226,31,67,Bachelor,0.91,Data Science
48227,41,80,Bachelor,2.62,Cybersecurity
48228,20,84,High School,2.87,Cybersecurity
48229,50,29,High School,3.75,AI
48230,69,5,High School,2.49,AI
48231,40,64,Master,2.2,Cybersecurity
48232,44,23,Bachelor,3.46,Data Science
48233,67,94,Bachelor,0.52,Business Analytics
48234,46,27,Master,0.39,Software Engineering
48235,54,94,Master,1.62,Business Analytics
48236,60,84,PhD,0.57,Cybersecurity
48237,21,28,High School,0.12,Cybersecurity
48238,48,17,Bachelor,2.75,AI
48239,68,70,PhD,0.06,Data Science
48240,35,89,High School,2.94,AI
48241,68,35,Bachelor,1.82,AI
48242,59,73,Master,1.76,Cybersecurity
48243,25,72,Master,0.11,Software Engineering
48244,28,31,High School,3.51,Cybersecurity
48245,51,94,PhD,1.05,Software Engineering
48246,48,15,Bachelor,3.06,Data Science
48247,41,20,Bachelor,1.94,AI
48248,19,81,Bachelor,1.07,AI
48249,23,75,PhD,1.62,AI
48250,49,69,High School,1.67,Data Science
48251,60,91,PhD,0.25,Software Engineering
48252,33,99,Master,2.12,AI
48253,40,39,PhD,1.68,AI
48254,21,6,Master,2.84,Cybersecurity
48255,55,19,High School,0.25,Business Analytics
48256,46,38,Bachelor,1.93,Cybersecurity
48257,32,63,High School,2.21,Cybersecurity
48258,21,16,Bachelor,0.98,Software Engineering
48259,58,6,High School,1.03,Software Engineering
48260,68,89,Bachelor,1.99,Business Analytics
48261,60,72,Master,3.48,Business Analytics
48262,37,68,Master,1.83,Data Science
48263,19,32,High School,1.75,Business Analytics
48264,60,62,Master,3.89,AI
48265,38,92,High School,2.83,Data Science
48266,19,31,Bachelor,0.98,Data Science
48267,45,94,Master,2.52,Data Science
48268,48,6,Master,0.28,Business Analytics
48269,32,70,PhD,3.49,AI
48270,61,70,High School,0.06,Software Engineering
48271,40,50,High School,2.54,Data Science
48272,47,80,High School,0.45,Cybersecurity
48273,56,59,Master,0.64,Cybersecurity
48274,29,99,High School,3.04,Software Engineering
48275,35,6,High School,1.06,Data Science
48276,26,86,Master,0.08,Cybersecurity
48277,33,7,PhD,2.5,Data Science
48278,34,71,High School,2.86,Cybersecurity
48279,26,31,Master,2.61,Business Analytics
48280,52,70,Bachelor,0.95,Business Analytics
48281,50,23,PhD,0.22,AI
48282,36,74,PhD,1.57,Software Engineering
48283,67,53,High School,2.92,Cybersecurity
48284,49,22,Master,1.88,AI
48285,29,100,PhD,0.53,AI
48286,45,44,PhD,0.2,AI
48287,46,98,PhD,0.2,Data Science
48288,48,76,High School,2.24,Data Science
48289,40,91,Master,1.69,Cybersecurity
48290,19,79,High School,3.89,Data Science
48291,49,7,High School,1.4,Data Science
48292,18,32,PhD,1.71,Data Science
48293,50,34,PhD,3.58,Cybersecurity
48294,23,41,Bachelor,3.59,Cybersecurity
48295,65,69,PhD,0.01,Cybersecurity
48296,36,31,Bachelor,1.49,AI
48297,27,80,High School,1.25,Data Science
48298,50,71,Bachelor,1.38,Cybersecurity
48299,70,10,Master,1.13,AI
48300,70,53,High School,2.61,Cybersecurity
48301,68,13,Bachelor,2.5,AI
48302,29,8,Master,1.17,Data Science
48303,25,42,High School,0.19,Data Science
48304,58,37,PhD,2.24,Cybersecurity
48305,63,45,PhD,3.31,Data Science
48306,34,67,Master,0.43,AI
48307,54,58,PhD,2.28,Business Analytics
48308,50,71,PhD,2.91,Software Engineering
48309,31,33,Master,0.17,Cybersecurity
48310,43,96,PhD,1.84,Data Science
48311,21,13,PhD,1.77,Data Science
48312,28,12,High School,2.97,Software Engineering
48313,57,100,Bachelor,0.74,Software Engineering
48314,69,29,PhD,2.9,Data Science
48315,31,69,Bachelor,1.09,Data Science
48316,57,66,Master,0.66,Data Science
48317,36,64,High School,2.28,Software Engineering
48318,62,85,High School,2.39,Data Science
48319,18,37,Master,1.96,Data Science
48320,32,27,PhD,1.74,AI
48321,69,97,Master,3.52,Software Engineering
48322,65,5,PhD,2.42,Data Science
48323,31,14,Master,0.26,Software Engineering
48324,35,71,Bachelor,1.92,Data Science
48325,53,62,Bachelor,3.42,Cybersecurity
48326,49,47,Bachelor,2.71,Business Analytics
48327,34,30,Master,3.49,Cybersecurity
48328,20,70,PhD,3.97,Cybersecurity
48329,28,13,High School,1.33,Data Science
48330,61,36,PhD,0.15,Data Science
48331,51,92,Master,0.24,Data Science
48332,41,63,Bachelor,3.48,Cybersecurity
48333,34,39,Master,0.32,Cybersecurity
48334,29,92,High School,3.56,Cybersecurity
48335,19,69,High School,2.18,Data Science
48336,64,17,Master,3.8,Business Analytics
48337,65,19,High School,1.01,AI
48338,66,36,PhD,3.34,Data Science
48339,47,15,High School,1.94,Data Science
48340,60,28,PhD,3.46,Data Science
48341,45,82,Master,1.94,Business Analytics
48342,40,91,Master,0.35,Data Science
48343,55,97,Master,0.19,Cybersecurity
48344,43,27,High School,3.83,Software Engineering
48345,70,54,High School,1.97,Data Science
48346,45,57,PhD,2.13,Business Analytics
48347,54,12,PhD,2.82,Cybersecurity
48348,30,66,Bachelor,1.93,Data Science
48349,58,39,Bachelor,0.24,Software Engineering
48350,51,94,PhD,2.63,Data Science
48351,67,5,PhD,3.26,Software Engineering
48352,33,83,PhD,2.03,Business Analytics
48353,29,97,Master,3.08,Business Analytics
48354,42,30,Bachelor,0.67,AI
48355,58,33,PhD,2.07,Software Engineering
48356,68,34,Master,1.05,Cybersecurity
48357,30,40,Master,3.81,Business Analytics
48358,41,34,High School,3.06,Business Analytics
48359,39,84,Master,2.01,Software Engineering
48360,21,31,PhD,0.44,AI
48361,45,81,Bachelor,2.39,AI
48362,61,58,Master,1.63,Software Engineering
48363,62,69,High School,2.08,Cybersecurity
48364,66,40,Master,2.03,Business Analytics
48365,54,80,Bachelor,3.53,Cybersecurity
48366,29,57,PhD,0.58,Data Science
48367,42,70,PhD,2.1,Cybersecurity
48368,68,82,Bachelor,2.47,Business Analytics
48369,46,93,Master,0.86,Cybersecurity
48370,25,84,Master,3.95,AI
48371,44,74,Master,0.59,Business Analytics
48372,44,51,Bachelor,1.58,Software Engineering
48373,28,37,Bachelor,3.07,Data Science
48374,40,57,Bachelor,1.41,Cybersecurity
48375,64,88,Master,3.53,Cybersecurity
48376,65,74,Bachelor,3.93,AI
48377,44,44,High School,1.44,Data Science
48378,19,78,PhD,3.98,Software Engineering
48379,48,90,High School,2.28,AI
48380,48,6,Bachelor,3.89,AI
48381,31,12,Master,3.0,Software Engineering
48382,69,73,Master,1.02,Business Analytics
48383,68,29,High School,3.33,Data Science
48384,39,63,High School,0.47,Software Engineering
48385,46,98,PhD,2.18,AI
48386,45,6,Master,3.1,Cybersecurity
48387,69,41,Bachelor,3.81,Software Engineering
48388,19,61,Master,2.9,Cybersecurity
48389,65,12,Bachelor,2.39,Cybersecurity
48390,67,7,Master,3.13,AI
48391,62,55,High School,1.96,Cybersecurity
48392,40,71,Master,2.82,Business Analytics
48393,63,27,High School,2.59,Cybersecurity
48394,26,24,High School,0.31,AI
48395,32,86,PhD,0.22,Software Engineering
48396,29,85,PhD,2.81,Software Engineering
48397,19,9,High School,2.09,Data Science
48398,60,20,Bachelor,3.46,Business Analytics
48399,55,73,Bachelor,1.85,Business Analytics
48400,40,44,High School,0.34,Data Science
48401,66,56,High School,1.85,Data Science
48402,62,81,Master,1.38,AI
48403,30,21,High School,1.99,Software Engineering
48404,50,68,Master,2.43,Software Engineering
48405,34,58,Master,1.87,AI
48406,68,91,High School,3.37,AI
48407,61,80,High School,3.42,Business Analytics
48408,18,22,High School,1.14,Business Analytics
48409,67,82,Bachelor,3.77,AI
48410,67,16,Bachelor,0.02,Cybersecurity
48411,45,56,Master,2.7,AI
48412,62,85,PhD,0.39,Cybersecurity
48413,30,20,High School,3.27,Data Science
48414,42,43,High School,1.07,AI
48415,57,68,PhD,1.87,Software Engineering
48416,52,7,PhD,1.05,Cybersecurity
48417,54,65,Bachelor,3.67,Software Engineering
48418,47,64,Bachelor,2.63,Software Engineering
48419,52,95,High School,2.43,Business Analytics
48420,43,9,Bachelor,0.83,Software Engineering
48421,65,54,PhD,3.62,AI
48422,64,84,Master,3.57,Cybersecurity
48423,46,54,Bachelor,2.46,Business Analytics
48424,67,63,High School,0.38,Software Engineering
48425,48,5,High School,0.95,Cybersecurity
48426,35,82,Bachelor,3.46,Business Analytics
48427,52,56,Master,0.65,Software Engineering
48428,38,29,High School,1.93,AI
48429,24,49,High School,1.68,Data Science
48430,59,74,High School,0.96,Cybersecurity
48431,53,73,PhD,3.21,AI
48432,46,81,High School,0.45,AI
48433,43,10,Master,3.29,Data Science
48434,24,55,Bachelor,2.94,Business Analytics
48435,26,20,Bachelor,1.57,Cybersecurity
48436,22,44,PhD,1.52,AI
48437,69,70,Master,3.6,Software Engineering
48438,41,72,High School,0.25,Business Analytics
48439,54,64,High School,1.52,Software Engineering
48440,69,79,PhD,1.65,AI
48441,21,51,PhD,0.79,Business Analytics
48442,46,49,Master,0.62,Business Analytics
48443,32,8,Bachelor,1.51,Data Science
48444,24,45,PhD,3.53,AI
48445,58,99,PhD,1.04,Business Analytics
48446,59,8,PhD,3.05,Business Analytics
48447,58,64,Bachelor,3.26,Business Analytics
48448,19,83,Master,0.71,AI
48449,20,56,Master,3.99,Data Science
48450,54,97,Bachelor,0.42,Data Science
48451,34,67,Bachelor,2.28,Cybersecurity
48452,53,84,Bachelor,2.57,Software Engineering
48453,47,58,Master,0.11,Software Engineering
48454,32,11,Master,3.82,Business Analytics
48455,56,46,High School,3.91,Business Analytics
48456,42,61,High School,0.84,AI
48457,27,80,Bachelor,3.57,AI
48458,63,70,Bachelor,1.37,Cybersecurity
48459,24,82,Master,0.76,Data Science
48460,41,32,PhD,0.1,Data Science
48461,28,32,Master,0.74,Business Analytics
48462,18,90,High School,2.13,AI
48463,41,85,Master,3.41,Cybersecurity
48464,38,100,PhD,2.54,Business Analytics
48465,58,17,High School,1.09,Software Engineering
48466,41,30,Master,0.95,AI
48467,67,82,PhD,3.76,Data Science
48468,28,87,PhD,2.14,AI
48469,53,22,PhD,0.71,Business Analytics
48470,44,95,Master,0.87,Cybersecurity
48471,41,32,Bachelor,2.04,Cybersecurity
48472,44,9,Bachelor,1.46,Cybersecurity
48473,51,25,High School,2.96,AI
48474,56,39,PhD,3.62,AI
48475,30,8,Master,3.27,Software Engineering
48476,65,50,PhD,1.43,Cybersecurity
48477,64,18,PhD,2.09,AI
48478,28,73,Master,3.98,Cybersecurity
48479,24,37,Bachelor,3.72,Business Analytics
48480,62,29,PhD,1.05,Business Analytics
48481,63,42,PhD,0.94,Data Science
48482,27,80,PhD,3.31,Software Engineering
48483,66,30,High School,0.63,Business Analytics
48484,55,72,PhD,3.73,Software Engineering
48485,55,46,Bachelor,1.32,Cybersecurity
48486,43,38,Bachelor,1.9,Data Science
48487,70,18,Bachelor,3.2,Business Analytics
48488,28,73,Master,1.52,Cybersecurity
48489,24,31,Bachelor,2.31,Data Science
48490,42,97,High School,0.25,Business Analytics
48491,59,51,PhD,0.62,Software Engineering
48492,22,16,Bachelor,1.64,AI
48493,63,65,Bachelor,3.12,Business Analytics
48494,40,99,High School,1.62,Data Science
48495,63,40,PhD,2.58,Software Engineering
48496,29,38,Master,1.53,Data Science
48497,61,98,Master,3.45,Data Science
48498,28,64,PhD,0.94,Data Science
48499,44,46,PhD,3.29,Software Engineering
48500,32,65,High School,3.75,Software Engineering
48501,22,46,Bachelor,1.33,Data Science
48502,18,17,Master,1.1,Data Science
48503,18,17,PhD,1.48,Business Analytics
48504,34,5,PhD,2.1,Cybersecurity
48505,21,71,Master,3.44,AI
48506,50,38,PhD,3.05,Software Engineering
48507,67,69,Master,0.85,Cybersecurity
48508,29,67,High School,0.58,Cybersecurity
48509,31,84,High School,2.89,Business Analytics
48510,28,93,Master,1.76,AI
48511,27,12,Master,2.61,Software Engineering
48512,36,90,Master,0.67,AI
48513,24,55,Bachelor,2.25,Software Engineering
48514,60,41,Master,1.89,Cybersecurity
48515,37,64,PhD,1.39,Business Analytics
48516,21,44,Bachelor,3.94,Business Analytics
48517,37,12,Master,1.02,AI
48518,40,83,High School,2.15,Cybersecurity
48519,43,91,PhD,1.82,Software Engineering
48520,38,82,Bachelor,0.69,Data Science
48521,22,36,Bachelor,0.76,Business Analytics
48522,69,46,High School,2.0,AI
48523,22,66,PhD,1.18,AI
48524,61,64,High School,0.55,Cybersecurity
48525,62,41,PhD,2.79,Software Engineering
48526,35,75,Master,0.98,AI
48527,57,82,Master,1.69,Business Analytics
48528,48,11,High School,0.34,Software Engineering
48529,24,16,PhD,0.14,AI
48530,24,83,High School,2.82,Software Engineering
48531,60,90,PhD,1.44,Cybersecurity
48532,59,94,PhD,1.26,Data Science
48533,39,27,High School,3.85,Business Analytics
48534,24,66,High School,0.99,Software Engineering
48535,70,46,Master,3.47,AI
48536,21,32,Bachelor,0.59,Cybersecurity
48537,70,26,Master,3.92,Business Analytics
48538,69,64,High School,1.34,Business Analytics
48539,44,99,Bachelor,1.68,Business Analytics
48540,33,7,PhD,2.21,AI
48541,23,41,High School,1.49,AI
48542,26,11,Master,3.48,Business Analytics
48543,61,9,Master,3.21,Cybersecurity
48544,40,11,Master,2.67,Business Analytics
48545,21,75,High School,0.41,Business Analytics
48546,49,92,High School,1.73,Business Analytics
48547,26,89,High School,1.66,Data Science
48548,58,58,PhD,2.55,Business Analytics
48549,28,93,Master,0.12,Business Analytics
48550,48,10,Bachelor,0.63,Cybersecurity
48551,34,24,Bachelor,0.71,Data Science
48552,34,49,High School,0.03,AI
48553,51,61,Master,3.81,Business Analytics
48554,70,30,PhD,1.53,Data Science
48555,26,34,PhD,2.84,Software Engineering
48556,24,91,Master,2.55,Cybersecurity
48557,43,29,Bachelor,3.02,AI
48558,43,68,PhD,2.61,Business Analytics
48559,19,32,High School,2.27,Software Engineering
48560,22,60,Bachelor,1.46,Data Science
48561,41,43,Bachelor,2.81,Cybersecurity
48562,42,72,Master,1.6,Software Engineering
48563,44,25,High School,3.35,Software Engineering
48564,34,32,Bachelor,2.44,AI
48565,56,14,Bachelor,1.69,Software Engineering
48566,68,40,Bachelor,0.95,AI
48567,63,6,Master,0.93,Data Science
48568,53,19,High School,3.4,Cybersecurity
48569,65,49,Bachelor,2.86,Data Science
48570,18,36,Master,0.62,Data Science
48571,67,48,Bachelor,1.03,Software Engineering
48572,29,24,PhD,1.89,Software Engineering
48573,36,92,PhD,3.18,Business Analytics
48574,34,72,High School,2.39,AI
48575,24,25,Master,1.98,Software Engineering
48576,59,74,Master,2.9,Software Engineering
48577,44,99,High School,1.61,Data Science
48578,34,51,Bachelor,3.2,Business Analytics
48579,24,5,PhD,2.29,Cybersecurity
48580,24,50,Master,2.41,Cybersecurity
48581,39,21,High School,1.76,Data Science
48582,26,70,PhD,3.4,Data Science
48583,56,38,Bachelor,0.36,Data Science
48584,21,90,High School,3.96,Business Analytics
48585,26,38,Master,2.86,Software Engineering
48586,58,5,PhD,1.08,Data Science
48587,26,19,Master,1.64,Software Engineering
48588,51,22,Bachelor,3.87,Cybersecurity
48589,44,24,High School,3.58,Business Analytics
48590,25,23,PhD,1.67,Data Science
48591,21,69,High School,1.61,Software Engineering
48592,47,74,Master,1.2,Software Engineering
48593,43,98,Bachelor,0.58,AI
48594,68,84,PhD,0.75,Software Engineering
48595,26,14,Master,2.44,Business Analytics
48596,60,75,High School,3.7,Data Science
48597,46,28,PhD,1.29,Cybersecurity
48598,28,82,High School,0.25,Business Analytics
48599,36,37,High School,0.67,Data Science
48600,31,40,PhD,0.47,Cybersecurity
48601,43,50,Bachelor,3.9,Data Science
48602,32,59,Master,3.93,AI
48603,21,50,Bachelor,2.47,Business Analytics
48604,55,29,Bachelor,0.56,AI
48605,22,67,Master,1.74,Software Engineering
48606,26,15,PhD,1.01,AI
48607,69,79,Master,1.82,Cybersecurity
48608,57,75,PhD,1.53,Cybersecurity
48609,27,10,Master,3.09,Data Science
48610,69,9,Bachelor,0.65,Cybersecurity
48611,43,42,PhD,1.14,Data Science
48612,52,38,Bachelor,0.84,Software Engineering
48613,21,27,PhD,3.07,Software Engineering
48614,19,57,Master,2.16,AI
48615,63,50,High School,2.21,Data Science
48616,34,87,Master,3.45,Data Science
48617,41,7,PhD,3.19,Cybersecurity
48618,42,16,PhD,1.52,Data Science
48619,23,97,High School,3.49,Business Analytics
48620,40,77,PhD,3.28,Software Engineering
48621,55,89,Master,1.98,Data Science
